product_id,date,price_usd
P01554,2025-02-04,76.18
P01554,2025-02-05,70.71
P01554,2025-02-06,67.05
P01554,2025-02-07,57.29
P01555,2025-02-01,111.51
P01555,2025-02-02,96.42
P01555,2025-02-03,100.45
P01555,2025-02-04,86.92
P01555,2025-02-05,85.83
P01555,2025-02-06,79.4
P01555,2025-02-07,72.47
P01556,2025-02-01,65.75
P01556,2025-02-02,67.83
P01556,2025-02-03,68.62
P01556,2025-02-04,60.79
P01556,2025-02-05,51.79
P01556,2025-02-06,45.87
P01556,2025-02-07,44.19
P01557,2025-02-01,91.69
P01557,2025-02-02,89.06
P01557,2025-02-03,76.26
P01557,2025-02-04,79.71
P01557,2025-02-05,83.6
P01557,2025-02-06,79.15
P01557,2025-02-07,77.0
P01558,2025-02-01,82.09
P01558,2025-02-02,78.75
P01558,2025-02-03,69.43
P01558,2025-02-04,69.31
P01558,2025-02-05,71.76
P01558,2025-02-06,63.76
P01558,2025-02-07,54.57
P01559,2025-02-01,158.17
P01559,2025-02-02,135.17
P01559,2025-02-03,128.73
P01559,2025-02-04,113.34
P01559,2025-02-05,115.99
P01559,2025-02-06,101.25
P01559,2025-02-07,90.46
P01560,2025-02-01,205.18
P01560,2025-02-02,187.84
P01560,2025-02-03,167.92
P01560,2025-02-04,167.17
P01560,2025-02-05,173.52
P01560,2025-02-06,156.78
P01560,2025-02-07,148.36
P01561,2025-02-01,167.09
P01561,2025-02-02,173.88
P01561,2025-02-03,159.92
P01561,2025-02-04,153.57
P01561,2025-02-05,139.57
P01561,2025-02-06,139.44
P01561,2025-02-07,132.35
P01562,2025-02-01,180.93
P01562,2025-02-02,172.34
P01562,2025-02-03,160.27
P01562,2025-02-04,142.42
P01562,2025-02-05,125.98
P01562,2025-02-06,124.39
P01562,2025-02-07,127.81
P01563,2025-02-01,92.19
P01563,2025-02-02,83.54
P01563,2025-02-03,77.57
P01563,2025-02-04,74.99
P01563,2025-02-05,75.24
P01563,2025-02-06,68.64
P01563,2025-02-07,69.25
P01564,2025-02-01,169.77
P01564,2025-02-02,176.69
P01564,2025-02-03,167.43
P01564,2025-02-04,171.88
P01564,2025-02-05,160.66
P01564,2025-02-06,160.57
P01564,2025-02-07,162.69
P01565,2025-02-01,190.39
P01565,2025-02-02,185.55
P01565,2025-02-03,180.25
P01565,2025-02-04,168.69
P01565,2025-02-05,162.52
P01565,2025-02-06,150.3
P01565,2025-02-07,146.77
P01566,2025-02-01,59.33
P01566,2025-02-02,51.19
P01566,2025-02-03,45.22
P01566,2025-02-04,38.74
P01566,2025-02-05,36.89
P01566,2025-02-06,35.69
P01566,2025-02-07,32.43
P01567,2025-02-01,98.64
P01567,2025-02-02,100.15
P01567,2025-02-03,98.05
P01567,2025-02-04,102.27
P01567,2025-02-05,94.13
P01567,2025-02-06,80.57
P01567,2025-02-07,71.38
P01568,2025-02-01,87.8
P01568,2025-02-02,80.3
P01568,2025-02-03,80.96
P01568,2025-02-04,74.61
P01568,2025-02-05,64.5
P01568,2025-02-06,63.3
P01568,2025-02-07,58.51
P01569,2025-02-01,230.63
P01569,2025-02-02,231.99
P01569,2025-02-03,202.87
P01569,2025-02-04,185.37
P01569,2025-02-05,157.97
P01569,2025-02-06,144.66
P01569,2025-02-07,136.43
P01570,2025-02-01,35.94
P01570,2025-02-02,36.27
P01570,2025-02-03,37.35
P01570,2025-02-04,35.94
P01570,2025-02-05,33.32
P01570,2025-02-06,32.33
P01570,2025-02-07,30.89
P01571,2025-02-01,184.19
P01571,2025-02-02,160.35
P01571,2025-02-03,145.21
P01571,2025-02-04,141.08
P01571,2025-02-05,144.84
P01571,2025-02-06,148.02
P01571,2025-02-07,128.03
P01572,2025-02-01,79.12
P01572,2025-02-02,81.38
P01572,2025-02-03,76.04
P01572,2025-02-04,76.13
P01572,2025-02-05,69.55
P01572,2025-02-06,63.57
P01572,2025-02-07,56.54
P01573,2025-02-01,252.33
P01573,2025-02-02,254.99
P01573,2025-02-03,242.17
P01573,2025-02-04,253.81
P01573,2025-02-05,237.12
P01573,2025-02-06,207.44
P01573,2025-02-07,183.42
P01574,2025-02-01,199.75
P01574,2025-02-02,182.85
P01574,2025-02-03,169.42
P01574,2025-02-04,163.54
P01574,2025-02-05,148.33
P01574,2025-02-06,145.18
P01574,2025-02-07,148.26
P01575,2025-02-01,25.72
P01575,2025-02-02,26.94
P01575,2025-02-03,27.81
P01575,2025-02-04,25.22
P01575,2025-02-05,25.68
P01575,2025-02-06,23.9
P01575,2025-02-07,24.6
P01576,2025-02-01,169.96
P01576,2025-02-02,175.67
P01576,2025-02-03,150.69
P01576,2025-02-04,147.52
P01576,2025-02-05,127.44
P01576,2025-02-06,110.75
P01576,2025-02-07,111.91
P01577,2025-02-01,95.15
P01577,2025-02-02,94.64
P01577,2025-02-03,85.64
P01577,2025-02-04,85.7
P01577,2025-02-05,79.71
P01577,2025-02-06,76.62
P01577,2025-02-07,69.93
P01578,2025-02-01,183.28
P01578,2025-02-02,178.23
P01578,2025-02-03,165.52
P01578,2025-02-04,163.75
P01578,2025-02-05,154.08
P01578,2025-02-06,157.12
P01578,2025-02-07,163.94
P01579,2025-02-01,73.51
P01579,2025-02-02,64.27
P01579,2025-02-03,59.44
P01579,2025-02-04,57.87
P01579,2025-02-05,49.53
P01579,2025-02-06,42.57
P01579,2025-02-07,36.27
P01580,2025-02-01,160.9
P01580,2025-02-02,140.15
P01580,2025-02-03,128.18
P01580,2025-02-04,126.58
P01580,2025-02-05,118.62
P01580,2025-02-06,104.86
P01580,2025-02-07,93.14
P01581,2025-02-01,98.47
P01581,2025-02-02,101.47
P01581,2025-02-03,93.74
P01581,2025-02-04,96.61
P01581,2025-02-05,101.24
P01581,2025-02-06,104.97
P01581,2025-02-07,107.45
P01582,2025-02-01,147.5
P01582,2025-02-02,133.04
P01582,2025-02-03,133.97
P01582,2025-02-04,116.84
P01582,2025-02-05,121.45
P01582,2025-02-06,105.06
P01582,2025-02-07,96.22
P01583,2025-02-01,230.37
P01583,2025-02-02,224.05
P01583,2025-02-03,226.85
P01583,2025-02-04,205.07
P01583,2025-02-05,181.3
P01583,2025-02-06,159.1
P01583,2025-02-07,149.89
P01584,2025-02-01,109.41
P01584,2025-02-02,95.76
P01584,2025-02-03,97.9
P01584,2025-02-04,97.96
P01584,2025-02-05,100.66
P01584,2025-02-06,105.01
P01584,2025-02-07,97.94
P01585,2025-02-01,227.19
P01585,2025-02-02,213.41
P01585,2025-02-03,186.62
P01585,2025-02-04,178.32
P01585,2025-02-05,172.18
P01585,2025-02-06,169.12
P01585,2025-02-07,176.78
P01586,2025-02-01,35.76
P01586,2025-02-02,32.7
P01586,2025-02-03,32.57
P01586,2025-02-04,29.16
P01586,2025-02-05,26.32
P01586,2025-02-06,23.93
P01586,2025-02-07,20.74
P01587,2025-02-01,157.4
P01587,2025-02-02,151.37
P01587,2025-02-03,155.09
P01587,2025-02-04,152.28
P01587,2025-02-05,151.83
P01587,2025-02-06,135.31
P01587,2025-02-07,117.12
P01588,2025-02-01,38.87
P01588,2025-02-02,40.59
P01588,2025-02-03,34.99
P01588,2025-02-04,29.83
P01588,2025-02-05,26.64
P01588,2025-02-06,27.01
P01588,2025-02-07,23.97
P01589,2025-02-01,146.42
P01589,2025-02-02,127.52
P01589,2025-02-03,113.71
P01589,2025-02-04,110.08
P01589,2025-02-05,105.18
P01589,2025-02-06,107.46
P01589,2025-02-07,107.69
P01590,2025-02-01,187.01
P01590,2025-02-02,170.62
P01590,2025-02-03,160.52
P01590,2025-02-04,141.39
P01590,2025-02-05,134.45
P01590,2025-02-06,138.86
P01590,2025-02-07,124.11
P01591,2025-02-01,159.49
P01591,2025-02-02,147.17
P01591,2025-02-03,153.79
P01591,2025-02-04,157.42
P01591,2025-02-05,149.97
P01591,2025-02-06,150.87
P01591,2025-02-07,133.91
P01592,2025-02-01,213.76
P01592,2025-02-02,193.57
P01592,2025-02-03,170.89
P01592,2025-02-04,155.75
P01592,2025-02-05,159.48
P01592,2025-02-06,156.24
P01592,2025-02-07,137.41
P01593,2025-02-01,117.25
P01593,2025-02-02,120.21
P01593,2025-02-03,120.09
P01593,2025-02-04,107.85
P01593,2025-02-05,110.96
P01593,2025-02-06,98.47
P01593,2025-02-07,84.26
P01594,2025-02-01,176.95
P01594,2025-02-02,173.83
P01594,2025-02-03,163.49
P01594,2025-02-04,147.65
P01594,2025-02-05,152.87
P01594,2025-02-06,132.51
P01594,2025-02-07,124.07
P01595,2025-02-01,134.71
P01595,2025-02-02,118.56
P01595,2025-02-03,112.68
P01595,2025-02-04,107.22
P01595,2025-02-05,92.28
P01595,2025-02-06,83.47
P01595,2025-02-07,72.58
P01596,2025-02-01,102.94
P01596,2025-02-02,100.85
P01596,2025-02-03,100.49
P01596,2025-02-04,93.91
P01596,2025-02-05,85.35
P01596,2025-02-06,79.42
P01596,2025-02-07,76.94
P01597,2025-02-01,128.66
P01597,2025-02-02,122.99
P01597,2025-02-03,116.68
P01597,2025-02-04,109.3
P01597,2025-02-05,107.8
P01597,2025-02-06,105.57
P01597,2025-02-07,109.98
P01598,2025-02-01,183.49
P01598,2025-02-02,164.02
P01598,2025-02-03,141.16
P01598,2025-02-04,120.99
P01598,2025-02-05,109.28
P01598,2025-02-06,94.33
P01598,2025-02-07,82.09
P01599,2025-02-01,113.85
P01599,2025-02-02,101.93
P01599,2025-02-03,99.28
P01599,2025-02-04,98.6
P01599,2025-02-05,91.54
P01599,2025-02-06,79.66
P01599,2025-02-07,79.4
P01600,2025-02-01,196.17
P01600,2025-02-02,201.25
P01600,2025-02-03,181.86
P01600,2025-02-04,162.06
P01600,2025-02-05,163.22
P01600,2025-02-06,150.09
P01600,2025-02-07,136.22
P01601,2025-02-01,193.67
P01601,2025-02-02,187.72
P01601,2025-02-03,187.11
P01601,2025-02-04,162.57
P01601,2025-02-05,154.55
P01601,2025-02-06,153.02
P01601,2025-02-07,144.66
P01602,2025-02-01,218.11
P01602,2025-02-02,198.71
P01602,2025-02-03,204.94
P01602,2025-02-04,183.98
P01602,2025-02-05,167.98
P01602,2025-02-06,145.12
P01602,2025-02-07,128.79
P01603,2025-02-01,179.99
P01603,2025-02-02,185.38
P01603,2025-02-03,162.83
P01603,2025-02-04,138.82
P01603,2025-02-05,131.17
P01603,2025-02-06,120.26
P01603,2025-02-07,106.49
P01604,2025-02-01,155.32
P01604,2025-02-02,140.22
P01604,2025-02-03,121.35
P01604,2025-02-04,119.63
P01604,2025-02-05,122.1
P01604,2025-02-06,118.29
P01604,2025-02-07,123.48
P01605,2025-02-01,212.55
P01605,2025-02-02,205.46
P01605,2025-02-03,194.71
P01605,2025-02-04,175.14
P01605,2025-02-05,152.7
P01605,2025-02-06,154.81
P01605,2025-02-07,149.15
P01606,2025-02-01,125.77
P01606,2025-02-02,131.82
P01606,2025-02-03,134.07
P01606,2025-02-04,128.04
P01606,2025-02-05,113.12
P01606,2025-02-06,99.47
P01606,2025-02-07,86.42
P01607,2025-02-01,217.82
P01607,2025-02-02,198.42
P01607,2025-02-03,197.87
P01607,2025-02-04,186.1
P01607,2025-02-05,185.53
P01607,2025-02-06,194.43
P01607,2025-02-07,175.27
P01608,2025-02-01,98.35
P01608,2025-02-02,93.17
P01608,2025-02-03,85.98
P01608,2025-02-04,73.32
P01608,2025-02-05,67.49
P01608,2025-02-06,66.95
P01608,2025-02-07,68.84
P01609,2025-02-01,169.25
P01609,2025-02-02,170.08
P01609,2025-02-03,173.72
P01609,2025-02-04,179.01
P01609,2025-02-05,173.49
P01609,2025-02-06,151.38
P01609,2025-02-07,149.44
P01610,2025-02-01,209.02
P01610,2025-02-02,208.11
P01610,2025-02-03,177.76
P01610,2025-02-04,185.89
P01610,2025-02-05,189.84
P01610,2025-02-06,186.4
P01610,2025-02-07,163.72
P01611,2025-02-01,82.2
P01611,2025-02-02,78.05
P01611,2025-02-03,70.16
P01611,2025-02-04,70.03
P01611,2025-02-05,73.16
P01611,2025-02-06,67.45
P01611,2025-02-07,67.37
P01612,2025-02-01,128.29
P01612,2025-02-02,114.02
P01612,2025-02-03,118.69
P01612,2025-02-04,116.05
P01612,2025-02-05,121.05
P01612,2025-02-06,124.13
P01612,2025-02-07,122.36
P01613,2025-02-01,157.01
P01613,2025-02-02,161.7
P01613,2025-02-03,151.97
P01613,2025-02-04,158.3
P01613,2025-02-05,151.24
P01613,2025-02-06,136.58
P01613,2025-02-07,134.64
P01614,2025-02-01,151.01
P01614,2025-02-02,155.18
P01614,2025-02-03,144.04
P01614,2025-02-04,134.46
P01614,2025-02-05,141.02
P01614,2025-02-06,128.59
P01614,2025-02-07,110.36
P01615,2025-02-01,109.05
P01615,2025-02-02,104.04
P01615,2025-02-03,95.58
P01615,2025-02-04,92.95
P01615,2025-02-05,87.07
P01615,2025-02-06,81.93
P01615,2025-02-07,85.5
P01616,2025-02-01,131.68
P01616,2025-02-02,132.8
P01616,2025-02-03,120.54
P01616,2025-02-04,125.83
P01616,2025-02-05,119.51
P01616,2025-02-06,117.97
P01616,2025-02-07,111.28
P01617,2025-02-01,134.76
P01617,2025-02-02,118.59
P01617,2025-02-03,123.73
P01617,2025-02-04,120.61
P01617,2025-02-05,118.54
P01617,2025-02-06,107.96
P01617,2025-02-07,97.99
P01618,2025-02-01,38.02
P01618,2025-02-02,38.4
P01618,2025-02-03,32.76
P01618,2025-02-04,28.11
P01618,2025-02-05,25.48
P01618,2025-02-06,24.68
P01618,2025-02-07,21.24
P01619,2025-02-01,130.14
P01619,2025-02-02,118.58
P01619,2025-02-03,111.0
P01619,2025-02-04,109.01
P01619,2025-02-05,92.67
P01619,2025-02-06,83.43
P01619,2025-02-07,76.76
P01620,2025-02-01,243.58
P01620,2025-02-02,220.84
P01620,2025-02-03,225.65
P01620,2025-02-04,221.83
P01620,2025-02-05,222.67
P01620,2025-02-06,196.17
P01620,2025-02-07,170.12
P01621,2025-02-01,152.5
P01621,2025-02-02,137.88
P01621,2025-02-03,144.66
P01621,2025-02-04,128.65
P01621,2025-02-05,124.41
P01621,2025-02-06,107.76
P01621,2025-02-07,96.31
P01622,2025-02-01,142.05
P01622,2025-02-02,134.19
P01622,2025-02-03,123.58
P01622,2025-02-04,125.11
P01622,2025-02-05,122.28
P01622,2025-02-06,114.27
P01622,2025-02-07,119.23
P01623,2025-02-01,72.87
P01623,2025-02-02,63.37
P01623,2025-02-03,57.18
P01623,2025-02-04,52.06
P01623,2025-02-05,47.49
P01623,2025-02-06,45.72
P01623,2025-02-07,45.07
P01624,2025-02-01,113.96
P01624,2025-02-02,104.22
P01624,2025-02-03,100.64
P01624,2025-02-04,99.3
P01624,2025-02-05,88.37
P01624,2025-02-06,77.51
P01624,2025-02-07,74.48
P01625,2025-02-01,227.6
P01625,2025-02-02,207.16
P01625,2025-02-03,179.63
P01625,2025-02-04,173.04
P01625,2025-02-05,168.83
P01625,2025-02-06,161.94
P01625,2025-02-07,149.83
P01626,2025-02-01,47.77
P01626,2025-02-02,48.97
P01626,2025-02-03,45.9
P01626,2025-02-04,40.29
P01626,2025-02-05,37.81
P01626,2025-02-06,34.51
P01626,2025-02-07,35.79
P01627,2025-02-01,231.59
P01627,2025-02-02,229.86
P01627,2025-02-03,216.91
P01627,2025-02-04,202.93
P01627,2025-02-05,189.56
P01627,2025-02-06,176.68
P01627,2025-02-07,151.16
P01628,2025-02-01,185.69
P01628,2025-02-02,178.59
P01628,2025-02-03,186.0
P01628,2025-02-04,173.76
P01628,2025-02-05,173.96
P01628,2025-02-06,169.27
P01628,2025-02-07,154.12
P01629,2025-02-01,144.12
P01629,2025-02-02,129.5
P01629,2025-02-03,123.34
P01629,2025-02-04,107.98
P01629,2025-02-05,103.52
P01629,2025-02-06,99.7
P01629,2025-02-07,90.59
P01630,2025-02-01,90.97
P01630,2025-02-02,91.07
P01630,2025-02-03,84.56
P01630,2025-02-04,78.69
P01630,2025-02-05,66.98
P01630,2025-02-06,67.75
P01630,2025-02-07,69.44
P01631,2025-02-01,80.5
P01631,2025-02-02,75.83
P01631,2025-02-03,65.28
P01631,2025-02-04,56.2
P01631,2025-02-05,57.1
P01631,2025-02-06,55.96
P01631,2025-02-07,51.3
P01632,2025-02-01,144.02
P01632,2025-02-02,125.22
P01632,2025-02-03,113.71
P01632,2025-02-04,107.6
P01632,2025-02-05,98.59
P01632,2025-02-06,85.0
P01632,2025-02-07,84.84
P01633,2025-02-01,208.8
P01633,2025-02-02,205.64
P01633,2025-02-03,205.2
P01633,2025-02-04,176.6
P01633,2025-02-05,157.35
P01633,2025-02-06,138.28
P01633,2025-02-07,138.02
P01634,2025-02-01,139.22
P01634,2025-02-02,132.13
P01634,2025-02-03,118.22
P01634,2025-02-04,116.46
P01634,2025-02-05,118.84
P01634,2025-02-06,108.17
P01634,2025-02-07,98.67
P01635,2025-02-01,14.55
P01635,2025-02-02,15.25
P01635,2025-02-03,12.98
P01635,2025-02-04,12.29
P01635,2025-02-05,12.14
P01635,2025-02-06,10.6
P01635,2025-02-07,9.01
P01636,2025-02-01,57.83
P01636,2025-02-02,56.14
P01636,2025-02-03,49.08
P01636,2025-02-04,42.67
P01636,2025-02-05,38.01
P01636,2025-02-06,35.91
P01636,2025-02-07,36.5
P01637,2025-02-01,59.79
P01637,2025-02-02,56.13
P01637,2025-02-03,48.34
P01637,2025-02-04,42.27
P01637,2025-02-05,39.35
P01637,2025-02-06,41.18
P01637,2025-02-07,41.76
P01638,2025-02-01,47.39
P01638,2025-02-02,48.26
P01638,2025-02-03,46.3
P01638,2025-02-04,46.96
P01638,2025-02-05,46.31
P01638,2025-02-06,47.32
P01638,2025-02-07,46.06
P01639,2025-02-01,184.78
P01639,2025-02-02,173.04
P01639,2025-02-03,169.1
P01639,2025-02-04,149.99
P01639,2025-02-05,152.05
P01639,2025-02-06,149.24
P01639,2025-02-07,131.95
P01640,2025-02-01,97.81
P01640,2025-02-02,97.65
P01640,2025-02-03,93.68
P01640,2025-02-04,88.55
P01640,2025-02-05,80.4
P01640,2025-02-06,79.07
P01640,2025-02-07,82.38
P01641,2025-02-01,173.92
P01641,2025-02-02,164.98
P01641,2025-02-03,162.26
P01641,2025-02-04,150.62
P01641,2025-02-05,149.04
P01641,2025-02-06,129.88
P01641,2025-02-07,121.23
P01642,2025-02-01,121.3
P01642,2025-02-02,113.41
P01642,2025-02-03,97.03
P01642,2025-02-04,91.35
P01642,2025-02-05,87.96
P01642,2025-02-06,74.96
P01642,2025-02-07,68.26
P01643,2025-02-01,229.3
P01643,2025-02-02,224.49
P01643,2025-02-03,230.92
P01643,2025-02-04,224.91
P01643,2025-02-05,193.09
P01643,2025-02-06,199.16
P01643,2025-02-07,207.64
P01644,2025-02-01,63.1
P01644,2025-02-02,59.54
P01644,2025-02-03,59.22
P01644,2025-02-04,53.62
P01644,2025-02-05,56.11
P01644,2025-02-06,51.71
P01644,2025-02-07,52.8
P01645,2025-02-01,130.12
P01645,2025-02-02,123.7
P01645,2025-02-03,113.78
P01645,2025-02-04,112.78
P01645,2025-02-05,104.67
P01645,2025-02-06,90.28
P01645,2025-02-07,88.58
P01646,2025-02-01,61.18
P01646,2025-02-02,56.31
P01646,2025-02-03,55.96
P01646,2025-02-04,51.36
P01646,2025-02-05,51.0
P01646,2025-02-06,51.37
P01646,2025-02-07,46.52
P01647,2025-02-01,74.27
P01647,2025-02-02,74.46
P01647,2025-02-03,67.8
P01647,2025-02-04,62.97
P01647,2025-02-05,65.06
P01647,2025-02-06,63.7
P01647,2025-02-07,58.94
P01648,2025-02-01,162.98
P01648,2025-02-02,153.91
P01648,2025-02-03,151.11
P01648,2025-02-04,145.85
P01648,2025-02-05,151.03
P01648,2025-02-06,151.8
P01648,2025-02-07,144.98
P01649,2025-02-01,123.13
P01649,2025-02-02,107.85
P01649,2025-02-03,98.66
P01649,2025-02-04,102.71
P01649,2025-02-05,94.45
P01649,2025-02-06,91.95
P01649,2025-02-07,85.58
P01650,2025-02-01,51.54
P01650,2025-02-02,44.27
P01650,2025-02-03,45.17
P01650,2025-02-04,39.83
P01650,2025-02-05,34.62
P01650,2025-02-06,30.16
P01650,2025-02-07,31.27
P01651,2025-02-01,227.07
P01651,2025-02-02,214.65
P01651,2025-02-03,215.08
P01651,2025-02-04,225.03
P01651,2025-02-05,227.67
P01651,2025-02-06,226.88
P01651,2025-02-07,203.58
P01652,2025-02-01,52.0
P01652,2025-02-02,53.56
P01652,2025-02-03,47.39
P01652,2025-02-04,48.74
P01652,2025-02-05,48.8
P01652,2025-02-06,45.58
P01652,2025-02-07,39.33
P01653,2025-02-01,167.37
P01653,2025-02-02,162.75
P01653,2025-02-03,142.06
P01653,2025-02-04,144.81
P01653,2025-02-05,125.2
P01653,2025-02-06,125.53
P01653,2025-02-07,121.93
P01654,2025-02-01,203.72
P01654,2025-02-02,207.41
P01654,2025-02-03,214.61
P01654,2025-02-04,196.2
P01654,2025-02-05,194.19
P01654,2025-02-06,179.73
P01654,2025-02-07,188.32
P01655,2025-02-01,133.91
P01655,2025-02-02,129.19
P01655,2025-02-03,114.97
P01655,2025-02-04,103.53
P01655,2025-02-05,97.06
P01655,2025-02-06,88.05
P01655,2025-02-07,78.39
P01656,2025-02-01,200.36
P01656,2025-02-02,176.8
P01656,2025-02-03,179.06
P01656,2025-02-04,181.16
P01656,2025-02-05,160.95
P01656,2025-02-06,155.55
P01656,2025-02-07,151.79
P01657,2025-02-01,79.03
P01657,2025-02-02,77.74
P01657,2025-02-03,69.24
P01657,2025-02-04,70.07
P01657,2025-02-05,72.08
P01657,2025-02-06,66.45
P01657,2025-02-07,61.91
P01658,2025-02-01,60.21
P01658,2025-02-02,57.76
P01658,2025-02-03,49.93
P01658,2025-02-04,44.29
P01658,2025-02-05,44.11
P01658,2025-02-06,45.53
P01658,2025-02-07,44.55
P01659,2025-02-01,177.12
P01659,2025-02-02,168.13
P01659,2025-02-03,170.9
P01659,2025-02-04,164.76
P01659,2025-02-05,155.66
P01659,2025-02-06,143.27
P01659,2025-02-07,139.5
P01660,2025-02-01,166.66
P01660,2025-02-02,160.28
P01660,2025-02-03,140.66
P01660,2025-02-04,121.45
P01660,2025-02-05,113.62
P01660,2025-02-06,105.12
P01660,2025-02-07,90.84
P01661,2025-02-01,20.03
P01661,2025-02-02,17.34
P01661,2025-02-03,17.45
P01661,2025-02-04,15.87
P01661,2025-02-05,13.86
P01661,2025-02-06,12.42
P01661,2025-02-07,12.05
P01662,2025-02-01,25.36
P01662,2025-02-02,23.23
P01662,2025-02-03,20.79
P01662,2025-02-04,21.58
P01662,2025-02-05,22.32
P01662,2025-02-06,20.09
P01662,2025-02-07,19.9
P01663,2025-02-01,58.74
P01663,2025-02-02,50.73
P01663,2025-02-03,51.96
P01663,2025-02-04,54.23
P01663,2025-02-05,46.91
P01663,2025-02-06,45.27
P01663,2025-02-07,46.2
P01664,2025-02-01,118.08
P01664,2025-02-02,122.37
P01664,2025-02-03,116.25
P01664,2025-02-04,108.09
P01664,2025-02-05,93.1
P01664,2025-02-06,92.12
P01664,2025-02-07,80.34
P01665,2025-02-01,239.26
P01665,2025-02-02,225.91
P01665,2025-02-03,233.47
P01665,2025-02-04,210.73
P01665,2025-02-05,180.38
P01665,2025-02-06,165.52
P01665,2025-02-07,149.33
P01666,2025-02-01,123.81
P01666,2025-02-02,113.52
P01666,2025-02-03,113.85
P01666,2025-02-04,99.94
P01666,2025-02-05,95.88
P01666,2025-02-06,95.57
P01666,2025-02-07,98.9
P01667,2025-02-01,129.3
P01667,2025-02-02,127.06
P01667,2025-02-03,130.32
P01667,2025-02-04,116.91
P01667,2025-02-05,101.08
P01667,2025-02-06,105.08
P01667,2025-02-07,108.32
P01668,2025-02-01,132.94
P01668,2025-02-02,131.69
P01668,2025-02-03,132.1
P01668,2025-02-04,113.22
P01668,2025-02-05,118.45
P01668,2025-02-06,123.19
P01668,2025-02-07,119.45
P01669,2025-02-01,210.0
P01669,2025-02-02,204.22
P01669,2025-02-03,176.88
P01669,2025-02-04,169.86
P01669,2025-02-05,176.54
P01669,2025-02-06,159.61
P01669,2025-02-07,137.0
P01670,2025-02-01,144.44
P01670,2025-02-02,123.8
P01670,2025-02-03,117.8
P01670,2025-02-04,115.45
P01670,2025-02-05,108.1
P01670,2025-02-06,98.44
P01670,2025-02-07,100.41
P01671,2025-02-01,193.02
P01671,2025-02-02,201.57
P01671,2025-02-03,172.2
P01671,2025-02-04,148.28
P01671,2025-02-05,148.98
P01671,2025-02-06,150.81
P01671,2025-02-07,144.3
P01672,2025-02-01,49.61
P01672,2025-02-02,50.7
P01672,2025-02-03,50.01
P01672,2025-02-04,49.89
P01672,2025-02-05,47.92
P01672,2025-02-06,41.23
P01672,2025-02-07,41.36
P01673,2025-02-01,11.46
P01673,2025-02-02,11.33
P01673,2025-02-03,10.6
P01673,2025-02-04,9.91
P01673,2025-02-05,8.7
P01673,2025-02-06,8.16
P01673,2025-02-07,8.4
P01674,2025-02-01,62.37
P01674,2025-02-02,65.27
P01674,2025-02-03,60.28
P01674,2025-02-04,53.57
P01674,2025-02-05,50.21
P01674,2025-02-06,43.26
P01674,2025-02-07,38.78
P01675,2025-02-01,106.83
P01675,2025-02-02,103.38
P01675,2025-02-03,92.57
P01675,2025-02-04,92.52
P01675,2025-02-05,95.08
P01675,2025-02-06,95.9
P01675,2025-02-07,92.41
P01676,2025-02-01,162.25
P01676,2025-02-02,170.07
P01676,2025-02-03,145.07
P01676,2025-02-04,144.19
P01676,2025-02-05,146.0
P01676,2025-02-06,126.34
P01676,2025-02-07,110.59
P01677,2025-02-01,100.09
P01677,2025-02-02,88.69
P01677,2025-02-03,76.16
P01677,2025-02-04,70.06
P01677,2025-02-05,68.73
P01677,2025-02-06,61.78
P01677,2025-02-07,56.13
P01678,2025-02-01,157.32
P01678,2025-02-02,152.79
P01678,2025-02-03,144.5
P01678,2025-02-04,126.36
P01678,2025-02-05,109.35
P01678,2025-02-06,98.42
P01678,2025-02-07,94.36
P01679,2025-02-01,114.97
P01679,2025-02-02,109.1
P01679,2025-02-03,108.78
P01679,2025-02-04,100.23
P01679,2025-02-05,103.54
P01679,2025-02-06,92.57
P01679,2025-02-07,91.89
P01680,2025-02-01,181.28
P01680,2025-02-02,188.22
P01680,2025-02-03,189.36
P01680,2025-02-04,172.04
P01680,2025-02-05,168.72
P01680,2025-02-06,161.19
P01680,2025-02-07,145.64
P01681,2025-02-01,232.7
P01681,2025-02-02,230.27
P01681,2025-02-03,218.92
P01681,2025-02-04,188.45
P01681,2025-02-05,194.12
P01681,2025-02-06,192.39
P01681,2025-02-07,187.46
P01682,2025-02-01,89.53
P01682,2025-02-02,81.11
P01682,2025-02-03,72.25
P01682,2025-02-04,63.39
P01682,2025-02-05,66.25
P01682,2025-02-06,59.37
P01682,2025-02-07,59.27
P01683,2025-02-01,45.22
P01683,2025-02-02,40.34
P01683,2025-02-03,37.29
P01683,2025-02-04,37.79
P01683,2025-02-05,33.19
P01683,2025-02-06,34.7
P01683,2025-02-07,34.34
P01684,2025-02-01,212.86
P01684,2025-02-02,208.6
P01684,2025-02-03,196.24
P01684,2025-02-04,171.29
P01684,2025-02-05,162.69
P01684,2025-02-06,139.38
P01684,2025-02-07,126.22
P01685,2025-02-01,187.87
P01685,2025-02-02,174.12
P01685,2025-02-03,176.81
P01685,2025-02-04,153.28
P01685,2025-02-05,138.84
P01685,2025-02-06,134.95
P01685,2025-02-07,128.08
P01686,2025-02-01,166.74
P01686,2025-02-02,170.5
P01686,2025-02-03,158.04
P01686,2025-02-04,135.74
P01686,2025-02-05,120.96
P01686,2025-02-06,107.28
P01686,2025-02-07,100.44
P01687,2025-02-01,78.65
P01687,2025-02-02,67.67
P01687,2025-02-03,61.65
P01687,2025-02-04,59.08
